BOR;AN;nofinesset;nofinessej;INTMED;INTPHA;INTODO;INTGEN;INTURG;DOCJU;FFI;INTTOT
Q22;2016;340000207;340780493;35;0;0;0;;;1;36
Q22;2016;340000223;340011295;7;0;0;13;;;0;20
Q22;2016;340000249;340780543;;;;1;;;;1
Q22;2016;340001064;340013028;2;;;;;;;2
Q22;2016;340008275;340780477;2;;;6;;;;8
Q22;2016;340015502;340000512;4;;;;;;;4
Q22;2016;340016732;340780055;1;;;;;;;1
Q22;2016;340017839;340784933;1;;;;;;;1
Q22;2016;340019090;340019082;1;;;1;;;;2
Q22;2016;340020445;340021559;;;;2;;;;2
Q22;2016;340022979;340000306;3;;;;;;;3
Q22;2016;340780139;340000090;;;;;;;1;1
Q22;2016;340780485;340780477;22;1;;1;;;;24
Q22;2016;340780634;340000272;4;;;2;;;;6
Q22;2016;340780642;340785856;8;;;4;;;;12
Q22;2016;340780667;340000280;4;;;2;;;;6
Q22;2016;340780725;340000330;1;;;;;;;1
Q22;2016;340780790;340000389;1;;;;;;;1
Q22;2016;340781608;340015171;2;;;;;;;2
Q22;2016;340782036;340780477;65;16;;18;;;9;108
Q22;2016;340782085;340780477;67;1;20;6;;;3;97
Q22;2016;340785161;340780477;110;16;;45;;;11;182
Q22;2016;340787266;340011295;1;0;0;0;;;0;1
Q22;2016;340789981;340001866;1;;;;;;;1
Q22;2016;340796093;340796069;;;;1;;;;1
Q22;2016;340796663;340780477;88;11;;12;;;7;118
Q22;2016;350000063;220020739;1;;;;;;1;2
Q22;2016;350000121;350000303;3;;;;;;;3
Q22;2016;350000139;350001137;5;;;1;;;;6
Q22;2016;350000147;350000022;18;1;;19;;;2;40
Q22;2016;350000154;350000030;;;;15;;;;15
Q22;2016;350000162;350000048;;;;4;;;1;5
Q22;2016;350000188;350000055;;;;8;;;;8
Q22;2016;350000337;350000246;33;2;0;3;;;0;38
Q22;2016;350000451;350002333;;;;;;;1;1
Q22;2016;350000741;350005179;217;39;17;26;;;9;308
Q22;2016;350002192;220020739;2;;;2;;;;4
Q22;2016;350002234;750720575;2;;;;;;;2
Q22;2016;350002564;350046199;2;;;1;;;;3
Q22;2016;350002812;350023503;21;2;;;;;11;34
Q22;2016;350005021;440042844;;;;10;;;2;12
Q22;2016;350005146;350000733;2;;;;;;;2
Q22;2016;350006771;350005179;0;0;0;10;;;0;10
Q22;2016;350007084;350005179;62;0;0;21;;;0;83
Q22;2016;350008579;350039673;1;;;;;;;1
Q22;2016;350016135;350000055;;;;1;;;;1
Q22;2016;350036299;350036281;1;0;0;0;;;0;1
Q22;2016;360000137;360000053;4;;;8;;;3;15
Q22;2016;370000374;750721334;2;;;;;;;2
Q22;2016;370000499;370000481;31;2;;6;;;3;42
Q22;2016;370000515;370000481;;;;5;;;;5
Q22;2016;370000531;370000606;0;0;0;12;;;0;12
Q22;2016;370000580;370000564;;;;2;;;;2
Q22;2016;370000861;370000481;141;23;;11;;;5;180
Q22;2016;370000879;370000564;3;;;2;;;;5
Q22;2016;370000903;370000614;;;;2;;;;2
Q22;2016;370001109;370002701;;;;1;;;;1
Q22;2016;370004301;370000614;1;;;;;;;1
Q22;2016;370004467;370000481;108;11;;11;;;9;139
Q22;2016;370005050;370000481;6;;;;;;;6
Q22;2016;370013450;370002149;1;;;;;;;1
Q22;2016;370100539;370100935;2;;;;;;;2
Q22;2016;380000018;380780023;4;;;;;;1;5
Q22;2016;380000034;380780049;39;;;3;;;0;42
Q22;2016;380000067;380780080;291;52;;58;;;15;416
Q22;2016;380000133;380780247;20;1;0;0;;;4;25
Q22;2016;380000174;380781435;8;3;;36;;;4;51
Q22;2016;380000406;380784751;6;1;0;20;;;0;27
Q22;2016;380005868;010783009;;;;1;;;;1
Q22;2016;380005918;750056335;;;;1;;;;1
Q22;2016;380009928;380804542;4;;;;;;;4
Q22;2016;380012658;380012609;18;;;17;;;4;39
Q22;2016;380780296;920019718;1;;;;;;;1
Q22;2016;380781138;010783009;;;;1;;;;1
Q22;2016;380782722;380780080;19;1;;6;;;1;27
Q22;2016;390000040;390780146;18;;;8;;;3;29
Q22;2016;390000065;390780161;1;;;;;;1;2
Q22;2016;390000073;390780179;;;;2;;;;2
Q22;2016;390000164;390780476;11;;;1;;;;12
Q22;2016;390000222;390780609;13;0;0;17;;;1;31
Q22;2016;400000105;400780193;18;;;23;;;6;47
Q22;2016;400000113;400011177;4;0;0;0;;;0;4
Q22;2016;400000139;400011177;16;0;0;16;;;14;46
Q22;2016;400780250;400011177;1;0;0;1;;;2;4
Q22;2016;400787354;400780193;;;;2;;;;2
Q22;2016;410000020;410000087;38;0;0;25;;;9;72
Q22;2016;410000038;410000095;0;0;0;4;;;0;4
Q22;2016;410000046;410000103;;;;2;;;;2
Q22;2016;410003768;410000095;1;0;0;;;;0;1
Q22;2016;410004063;410000095;0;0;0;2;;;0;2
Q22;2016;410005391;410000905;1;;;;;;;1
Q22;2016;420000010;420780033;31;;;21;;;11;63
Q22;2016;420000192;750034589;;;;2;;;1;3
Q22;2016;420000226;420013831;1;;;23;;;6;30
Q22;2016;420000234;420780652;7;1;;32;;;0;40
Q22;2016;420000242;420780660;;;;2;;;;2
Q22;2016;420000267;420013831;0;0;0;17;;;0;17
Q22;2016;420010050;420787061;11;;;;;;;11
Q22;2016;420010241;420013492;0;3;0;24;;;1;28
Q22;2016;420010258;420010209;;;;1;;;;1
Q22;2016;420010308;420010209;;;;1;;;;1
Q22;2016;420011413;420011405;2;;;8;;;;10
Q22;2016;420780637;420002495;34;;;;;;;34
Q22;2016;420782559;420784878;21;3;0;1;;;0;25
Q22;2016;420782567;420784878;2;0;0;7;;;;9
Q22;2016;420784845;420780033;1;;;1;;;1;3
Q22;2016;420785354;420784878;205;12;0;44;;;5;266
Q22;2016;420788440;420001794;1;;;;;;;1
Q22;2016;430000026;630786754;;;;12;;;;12
Q22;2016;430000117;430000018;25;1;0;14;;;3;43
Q22;2016;430000190;430000034;;1;;5;;;;6
Q22;2016;430007450;690030069;1;;;;;;;1
Q22;2016;440000016;440000057;36;2;1;32;;;3;74
Q22;2016;440000024;440000065;;;;1;;;0;1
Q22;2016;440000180;440000263;1;0;0;6;;;1;8
Q22;2016;440000255;440042844;1;;;;;;;1
Q22;2016;440000271;440000289;226;29;18;68;;;2;343
Q22;2016;440000396;440000297;;;;8;;;0;8
Q22;2016;440000453;440000289;1;;;8;;;;9
Q22;2016;440000503;440000313;;;;11;;;;11
Q22;2016;440000560;850009010;;;;5;;;;5
Q22;2016;440000883;440042141;;;;1;;;1;2
Q22;2016;440001113;490017258;23;2;;;;;;25
Q22;2016;440001188;440018661;;;;1;;;;1
Q22;2016;440001287;440041531;;;;1;;;;1
Q22;2016;440001972;440003309;9;;;3;;;;12
Q22;2016;440003291;440000289;14;4;;5;;;;23
Q22;2016;440007607;440000057;6;;;;;;;6
Q22;2016;440012128;440003960;;;;2;;;;2
Q22;2016;440017598;440000289;105;2;;7;;;;114
Q22;2016;440021392;440000289;24;;;1;;;;25
Q22;2016;440029338;440053411;2;;;4;;;;6
Q22;2016;440041580;440041572;;1;;;;;;1
Q22;2016;440043123;440043115;1;;;1;;;;2
Q22;2016;440050433;440053429;5;0;0;0;;;;5
Q22;2016;450000047;450000096;3;;;3;;;1;7
Q22;2016;450000062;450000104;;;;9;;;12;21
Q22;2016;450000070;450000112;1;;;1;;;;2
Q22;2016;450000930;450002423;9;0;0;0;;;0;9
Q22;2016;450002613;450000088;98;3;0;25;;;5;131
Q22;2016;460000045;460780083;0;0;0;0;;;1;1
Q22;2016;460000110;460780216;16;0;0;12;;;2;30
Q22;2016;460785090;;3;;;;;;;3
Q22;2016;470000423;470016171;14;1;0;26;;;5;46
Q22;2016;470000431;470000324;;;;18;;;1;19
Q22;2016;470000480;470001660;0;1;0;17;;;0;18
Q22;2016;470000563;470000381;5;;;;;;;5
Q22;2016;480000017;480780097;;;;9;;;2;11
Q22;2016;490000049;490000031;258;24;;50;;;8;340
Q22;2016;490000106;490000163;13;;;2;;;0;15
Q22;2016;490000155;490017258;22;1;;;;;;23
Q22;2016;490000601;490015856;1;;;;;;;1
Q22;2016;490000635;490000676;22;1;;39;;;;62
Q22;2016;490001765;490528452;23;1;;2;;;6;32
Q22;2016;490002979;490535705;1;;;;;;;1
Q22;2016;490009248;490535168;;;;1;;;;1
Q22;2016;490015906;490000197;1;;;;;;;1
Q22;2016;490016334;490016326;;;;1;;;;1
Q22;2016;490016870;440048643;;;;1;;;;1
Q22;2016;490529005;490000031;;;;7;;;;7
Q22;2016;490531910;490535093;7;;;1;;;;8
Q22;2016;490536224;490000031;;;;1;;;;1
Q22;2016;500000021;500000054;13;1;;14;;;1;29
Q22;2016;500000187;500000013;27;4;;22;;;7;60
Q22;2016;500000229;500000567;1;;;;;;0;1
Q22;2016;500000260;500000054;;;;6;;;;6
Q22;2016;500000427;500000096;0;0;0;0;;;1;1
Q22;2016;500000450;500000112;26;;;21;;;5;52
Q22;2016;500000468;500000013;1;;;;;;1;2
Q22;2016;500000575;500000245;1;;;;;;1;2
Q22;2016;500000591;500000393;;;;3;;;2;5
Q22;2016;500010384;;2;;;;;;;2
Q22;2016;500021423;500000567;1;;;;;;;1
Q22;2016;500021449;500018296;1;;;;;;;1
Q22;2016;510000169;510000037;23;2;0;19;;;0;44
Q22;2016;510000185;510000532;3;;;;;;;3
Q22;2016;510000193;510000532;3;;;;;;;3
Q22;2016;510000219;510000052;11;;;;;;;11
Q22;2016;510000235;510000060;8;1;;10;;;;19
Q22;2016;510000250;510000078;3;;;1;;;;4
Q22;2016;510000516;510000136;20;2;0;0;;;0;22
Q22;2016;510002447;510000029;153;23;;11;;;4;191
Q22;2016;510002454;510000029;4;;;9;;;;13
Q22;2016;510002470;510000029;16;;;5;;;;21
Q22;2016;510004302;510000029;126;8;12;25;;;1;172
Q22;2016;510011679;510000029;;;;1;;;;1
Q22;2016;510012040;510000532;1;;;1;;;;2
Q22;2016;520000027;520780032;2;;;12;;;1;15
Q22;2016;520000068;520780073;4;;;12;;;2;18
Q22;2016;520000076;520780081;6;;;;;;;6
Q22;2016;530000017;530000025;0;0;0;19;;;0;19
Q22;2016;530000132;530007202;;;;1;;;;1
Q22;2016;530000173;530000074;;;;14;;;;14
Q22;2016;530000264;530000371;8;1;0;30;;;;39
Q22;2016;540000015;540023264;32;1;;3;;;3;39
Q22;2016;540000023;540000049;5;;;4;;;;9
Q22;2016;540000072;540014081;;;;;;;1;1
Q22;2016;540000155;540000080;;1;;6;;;1;8
Q22;2016;540000163;540023264;16;;;;;;;16
Q22;2016;540000296;540000106;;;;1;;;;1
Q22;2016;540000395;540000122;3;;;;;;;3
Q22;2016;540000478;540003449;2;;;;;;;2
Q22;2016;540000585;540006707;1;;;;;;;1
Q22;2016;540000668;540006707;;;;1;;;7;8
Q22;2016;540000973;540006707;0;0;0;0;;;1;1
Q22;2016;540001070;540000767;4;;;19;;;3;26
Q22;2016;540001096;570010181;4;;;;;;4;8
Q22;2016;540001138;540023264;79;7;10;29;;;1;126
Q22;2016;540001286;540003019;36;2;1;;;;1;40
Q22;2016;540002698;540023264;210;28;;24;;;8;270
Q22;2016;540003043;540023264;2;;;5;;;;7
Q22;2016;540006459;540023264;;;;2;;;;2
Q22;2016;540009412;540019726;2;;;;;;;2
Q22;2016;540009701;540019726;3;;;;;;;3
Q22;2016;540010568;540010519;;;;;;;2;2
Q22;2016;540013737;540019726;2;;;;;;;2
Q22;2016;540014073;540000056;30;1;;;;;;31
Q22;2016;540014149;540000122;1;;;;;;;1
Q22;2016;540020146;540006707;;;;3;;;;3
Q22;2016;550000012;550006795;25;;;;;;3;28
Q22;2016;550000038;550000046;;;;1;;;;1
Q22;2016;550000186;550006795;1;;;;;;1;2
Q22;2016;550000251;550000095;1;;;;;;;1
Q22;2016;550000434;550003354;11;;;;;;3;14
Q22;2016;550003362;550006795;1;;;;;;1;2
Q22;2016;560000127;560023210;38;1;0;25;;;1;65
Q22;2016;560000135;560005746;31;;;22;;;2;55
Q22;2016;560000143;560014748;;;;11;;;4;15
Q22;2016;560000192;560000044;2;;;7;;;1;10
Q22;2016;560000200;560023210;;;;4;;;;4
Q22;2016;560000382;560002032;10;1;;1;;;1;13
Q22;2016;560000697;560002677;3;;;1;;;;4
Q22;2016;560002024;560006074;2;;;;;;;2
Q22;2016;560008799;560013989;4;;;;;;;4
Q22;2016;570000059;570025254;5;0;0;12;;;2;19
Q22;2016;570000117;570015099;;;;7;;;6;13
Q22;2016;570000216;570010181;3;1;;;;;;4
Q22;2016;570000281;570005165;1;;;;;;;1
Q22;2016;570000349;570005165;68;;1;;;;;69
Q22;2016;570000596;750821092;8;;;25;;;;33
Q22;2016;570000646;570001115;2;;;;;;;2
Q22;2016;570000661;570000158;;;;1;;;;1
Q22;2016;570000885;570000133;4;;;;;;1;5
Q22;2016;570000893;570000141;10;1;;;;;;11
Q22;2016;570000901;570000158;1;1;;12;;;3;17
Q22;2016;570000950;570000398;;;;3;;;;3
Q22;2016;570000968;570000430;1;0;0;0;;;0;1
Q22;2016;570001016;570000513;13;;;1;;;;14
Q22;2016;570001057;570023630;4;;;;;;;4
Q22;2016;570001099;570023630;3;;;;;;;3
Q22;2016;570003079;570010181;1;;;;;;;1
Q22;2016;570005215;570005165;2;;;;;;;2
Q22;2016;570015750;570005165;1;;;;;;;1
Q22;2016;570026252;570023630;13;;;;;;;13
Q22;2016;570026682;570005165;126;5;2;;;;;133
Q22;2016;580004836;580780039;;;;1;;;1;2
Q22;2016;580972636;580780971;3;;;;;;;3
Q22;2016;580972685;580780096;;;;2;;;;2
Q22;2016;580972693;580780039;8;1;;11;;;4;24
Q22;2016;590000014;590780052;2;;;1;;;;3
Q22;2016;590000097;590780185;;;;;;;3;3
Q22;2016;590000105;590780193;35;;;2;;;;37
Q22;2016;590000113;590053120;;;;1;;;;1
Q22;2016;590000121;590780227;18;2;1;4;;;2;27
Q22;2016;590000188;590780334;55;3;;2;;;;60
Q22;2016;590000337;590781415;31;2;0;25;;;3;61
Q22;2016;590000428;590781605;11;1;0;30;;;2;44
Q22;2016;590000477;590781670;;;;;;;1;1
Q22;2016;590000535;590781803;3;;1;37;;;;41
Q22;2016;590000592;590782165;2;0;0;9;;;1;12
Q22;2016;590000600;590782207;3;;;;;;;3
Q22;2016;590000618;590782215;90;13;0;33;;;11;147
Q22;2016;590000691;590782439;1;;;2;;;;3
Q22;2016;590000758;590782637;7;4;;15;;;1;27
Q22;2016;590000766;590782645;;;;;;;1;1
Q22;2016;590000774;590782652;;;;7;;;;7
Q22;2016;590000782;590782660;21;1;;3;;;;25
Q22;2016;590000790;590782678;17;;;4;;;;21
Q22;2016;590001004;590783239;33;2;;23;;;13;71
Q22;2016;590001418;590034740;18;1;0;10;;;0;29
Q22;2016;590001442;590784245;;;;1;;;;1
Q22;2016;590001582;590785663;;;;4;;;;4
Q22;2016;590006607;590780193;90;;;13;;;4;107
Q22;2016;590016408;590016358;1;;;;;;;1
Q22;2016;590044665;750720575;1;;;;;;;1
Q22;2016;590045407;590780193;;;;2;;;;2
Q22;2016;590046538;590781415;;;;4;;;;4
Q22;2016;590049565;780020715;;;;2;;;;2
Q22;2016;590780268;590053955;1;;;;;;;1
Q22;2016;590780284;590051801;34;3;;15;;;;52
Q22;2016;590784864;590780193;39;;;8;;;2;49
Q22;2016;590784898;590780193;4;;;6;;;;10
Q22;2016;590785341;750005068;1;;;;;;;1
Q22;2016;590785374;620001834;3;;;;;;0;3
Q22;2016;590787529;590782215;6;;;;;;;6
Q22;2016;590787586;590780193;57;;;9;;;4;70
Q22;2016;590788865;590782421;;;;1;;;;1
Q22;2016;590791091;590780193;7;;;1;;;;8
Q22;2016;590791562;590782421;5;;;2;;;1;8
Q22;2016;590791729;590781902;;;;1;;;;1
Q22;2016;590796975;590780193;210;47;19;59;;;3;338
Q22;2016;590797353;590051801;28;2;;28;;;;58
Q22;2016;590797387;590805628;2;;;;;;;2
Q22;2016;590801106;590782421;46;2;;19;;;1;68
Q22;2016;590804696;590781902;29;1;;26;;;6;62
Q22;2016;590811279;590780193;173;1;;16;;;4;194
Q22;2016;590812186;590782421;;;;1;;;;1
Q22;2016;600000012;600100028;15;;;1;;;;16
Q22;2016;600000053;600101984;6;;;;;;;6
Q22;2016;600000152;600100572;0;1;0;0;;;0;1
Q22;2016;600000186;600100648;7;;;;;;1;8
Q22;2016;600000194;600100713;35;4;;17;;;9;65
Q22;2016;600000285;600100721;0;0;0;4;;;0;4
Q22;2016;600000467;600101984;30;3;;;;;21;54
Q22;2016;600010094;600100580;;1;;;;;;1
Q22;2016;600011183;600011175;1;;;;;;;1
Q22;2016;600100861;440052041;1;;;2;;;;3
Q22;2016;600113476;600100721;34;4;0;23;;;0;61
Q22;2016;610000051;610780082;11;1;;20;;;13;45
Q22;2016;610000069;610780090;9;0;0;5;;;4;18
Q22;2016;610000119;610780165;6;0;0;12;;;4;22
Q22;2016;610780389;610787764;1;;;;;;;1
Q22;2016;610784423;610787285;1;;;;;;;1
Q22;2016;620000026;620003814;;;;;;;2;2
Q22;2016;620000034;620100057;34;;;20;;;1;55
Q22;2016;620000224;620100651;21;3;;16;;;5;45
Q22;2016;620000240;620100677;6;;;;;;;6
Q22;2016;620000281;620101287;4;;;3;;;;7
Q22;2016;620000323;620101337;20;;;17;;;8;45
Q22;2016;620000349;620101360;6;;;15;;;4;25
Q22;2016;620000653;620103440;27;0;0;18;;;3;48
Q22;2016;620001834;;1;;;;;;;1
Q22;2016;620002154;620112607;2;;;;;;;2
Q22;2016;620003202;620103432;1;;;10;;;2;13
Q22;2016;620003376;620001834;4;;;;;;;4
Q22;2016;620025346;620001834;1;;;;;;;1
Q22;2016;620026690;620027839;1;;;;;;;1
Q22;2016;620027664;620003814;;;;;;;3;3
Q22;2016;620100347;590039863;2;;;;;;;2
Q22;2016;620100842;620001834;1;;;;;;;1
Q22;2016;630000016;630180032;;;;1;;;;1
Q22;2016;630000131;630003168;2;;;3;;;;5
Q22;2016;630000149;630780302;6;;;1;;;;7
Q22;2016;630000404;630780989;168;25;0;27;;;10;230
Q22;2016;630000412;630780997;;;;6;;;;6
Q22;2016;630000420;630781003;7;;;4;;;1;12
Q22;2016;630000438;630781011;3;;;13;;;1;17
Q22;2016;630000446;630781029;8;1;;2;;;2;13
Q22;2016;630000479;630781110;35;4;0;0;;;2;41
Q22;2016;630000487;630781136;2;;;;;;;2
Q22;2016;630000560;630781367;;;;1;;;;1
Q22;2016;630011823;870015336;2;;;;;;;2
Q22;2016;630780179;630011534;;;;1;;;;1
Q22;2016;630780195;630786754;15;0;0;0;;;0;15
Q22;2016;630780526;630009991;;;;2;;;;2
Q22;2016;630781268;630780989;116;4;11;19;;;6;156
Q22;2016;630781755;630011518;2;;;;;;;2
Q22;2016;630781771;630780989;19;;;;;;;19
Q22;2016;630781839;630000826;1;;;;;;;1
Q22;2016;630784742;630000990;1;;;;;;;1
Q22;2016;640000162;640780417;34;;;26;;;;60
Q22;2016;640000402;640780813;0;0;0;6;;;3;9
Q22;2016;640000410;640780821;;;;7;;;;7
Q22;2016;640000436;640780862;10;;;1;;;1;12
Q22;2016;640000600;640781290;47;2;;33;;;2;84
Q22;2016;640005393;650789068;1;;;;;;;1
Q22;2016;640017646;640017638;1;0;0;4;;;0;5
Q22;2016;640780185;640000089;1;;;;;;;1
Q22;2016;640780755;640780417;0;0;0;6;;;0;6
Q22;2016;640780946;640000469;2;;;;;;;2
Q22;2016;640784278;640780417;4;0;0;0;;;0;4
Q22;2016;640790150;750712184;1;0;0;0;;;0;1
Q22;2016;650000045;650780158;0;0;0;7;;;0;7
Q22;2016;650000052;650780166;1;;;2;;;;3
Q22;2016;650000060;650780174;4;;;;;;;4
Q22;2016;650000417;650783160;24;;;13;;;;37
Q22;2016;650780141;650783160;;;;2;;;;2
Q22;2016;650780182;650783160;;;;1;;;;1
Q22;2016;650784218;650780174;1;;;;;;1;2
Q22;2016;660000084;660780180;48;3;1;42;;;3;97
Q22;2016;660000092;660780198;4;1;;;;;;5
Q22;2016;660780842;660000431;;;;1;;;;1
Q22;2016;670000025;670780055;186;15;17;24;;;38;280
Q22;2016;670000033;670780063;20;1;;;;;;21
Q22;2016;670000058;670013366;16;;;2;;;1;19
Q22;2016;670000082;670780147;3;;;;;;;3
Q22;2016;670000157;670780337;23;3;;39;;;;65
Q22;2016;670000165;670780345;3;2;;28;;;3;36
Q22;2016;670000215;680000643;4;;;;;;;4
Q22;2016;670000272;670780543;;;;3;;;2;5
Q22;2016;670000306;670780584;;;;4;;;1;5
Q22;2016;670000397;670017755;6;;;26;;;;32
Q22;2016;670000405;670017755;;;;3;;;;3
Q22;2016;670000603;670781152;5;;;1;;;2;8
Q22;2016;670009109;670780055;11;;;;;;2;13
Q22;2016;670013754;;1;;;;;;;1
Q22;2016;670017862;670017847;3;;;;;;;3
Q22;2016;670780113;670780055;15;;;5;;;;20
Q22;2016;670780121;670013754;6;;;;;;;6
Q22;2016;670780170;670000116;1;;;;;;;1
Q22;2016;670780188;670014604;;;;13;;;;13
Q22;2016;670780212;670014604;;1;;4;;;;5
Q22;2016;670781129;670013754;2;;;4;;;;6
Q22;2016;670783133;670780055;0;;;6;;;2;8
Q22;2016;670783273;670780055;180;33;;29;;;24;266
Q22;2016;670798636;670014604;2;;;;;;;2
Q22;2016;670799550;670780055;;;;1;;;;1
Q22;2016;680000130;680000353;2;;;;;;;2
Q22;2016;680000544;680000395;3;;;;;;2;5
Q22;2016;680000601;680020336;0;0;0;2;;;0;2
Q22;2016;680000627;680020336;17;0;0;12;;;5;34
Q22;2016;680000684;680000973;49;4;1;30;;;32;116
Q22;2016;680000700;680001005;;;;2;;;;2
Q22;2016;680000874;680001179;10;;;1;;;1;12
Q22;2016;680000882;680000643;4;;;;;;;4
Q22;2016;680001195;680000643;6;;;;;;;6
Q22;2016;680001245;680000973;9;;;15;;;1;25
Q22;2016;680004546;680020336;42;3;0;36;;;32;113
Q22;2016;680004553;680020336;0;0;0;6;;;1;7
Q22;2016;680004579;680000973;;;;3;;;0;3
Q22;2016;680020427;680014495;;;;2;;;;2
Q22;2016;690000013;690780036;4;;;2;;;;6
Q22;2016;690000021;690780044;3;;;;;;3;6
Q22;2016;690000088;690780101;42;2;1;5;;;3;53
Q22;2016;690000096;690780119;7;0;0;0;;;1;8
Q22;2016;690000245;690780432;;1;;7;;;5;13
Q22;2016;690000427;750721334;;;;;;;15;15
Q22;2016;690000575;690782222;3;2;;61;;;7;73
Q22;2016;690000625;690782271;6;;;3;;;1;10
Q22;2016;690000773;690782925;;1;;6;;;;7
Q22;2016;690000880;690783220;52;3;;;;;;55
Q22;2016;690001524;690787338;1;;;;;;;1
Q22;2016;690007539;690781810;104;7;1;16;;;8;136
Q22;2016;690019849;690781810;4;;;;;;1;5
Q22;2016;690022959;690000732;1;;;;;;;1
Q22;2016;690023239;690000146;2;;;;;;;2
Q22;2016;690023411;690000252;5;;;;;;;5
Q22;2016;690780093;750821092;11;;;12;;;;23
Q22;2016;690780150;690000104;;;;3;;;;3
Q22;2016;690780416;690031190;;;;;;;7;7
Q22;2016;690780499;690000278;1;;;;;;;1
Q22;2016;690780549;750043994;3;;;;;;;3
Q22;2016;690780648;690036900;5;;;;;;;5
Q22;2016;690781737;750721334;3;;;;;;;3
Q22;2016;690781745;690000542;1;;;;;;;1
Q22;2016;690781836;690006598;10;;;;;;3;13
Q22;2016;690782081;750005068;1;;;;;;;1
Q22;2016;690782172;;1;;;;;;;1
Q22;2016;690782834;690000724;5;;;;;;;5
Q22;2016;690783154;690781810;142;17;22;34;;;11;226
Q22;2016;690784137;690781810;159;19;;26;;;17;221
Q22;2016;690784152;690781810;126;15;;17;;;4;162
Q22;2016;690784178;690781810;39;1;;3;;;16;59
Q22;2016;690784186;690781810;55;10;;1;;;13;79
Q22;2016;690784194;690781810;3;;;7;;;1;11
Q22;2016;690784202;690781810;10;;;;;;;10
Q22;2016;690787452;690781810;1;;;3;;;;4
Q22;2016;690787478;690781810;;4;;4;;;;8
Q22;2016;690788930;690001623;;;;1;;;;1
Q22;2016;690790472;690029723;;;;1;;;;1
Q22;2016;690796727;;13;;;3;;;;16
Q22;2016;690805361;690805353;30;2;;16;;;2;50
Q22;2016;690807599;690006598;5;;;;;;;5
Q22;2016;700000011;700780026;2;;;;;;;2
Q22;2016;700000029;700004591;18;;;16;;;4;38
Q22;2016;700780042;250006335;2;;;;;;;2
Q22;2016;700780059;700004591;;;;;;;1;1
Q22;2016;700780075;700004096;9;;;;;;1;10
Q22;2016;700780208;700004591;;;;1;;;;1
Q22;2016;710002569;710000092;;;;1;;;;1
Q22;2016;710006859;710000118;2;;;;;;;2
Q22;2016;710010067;710780644;2;0;;8;;;2;12
Q22;2016;710010786;710781451;5;;;1;;;1;7
Q22;2016;710014317;710001843;1;;;;;;;1
Q22;2016;710014820;710012915;1;;;;;;;1
Q22;2016;710780917;710000274;5;;;;;;;5
Q22;2016;710781824;710000464;1;;;;;;;1
Q22;2016;710978180;710781360;;;;1;;;;1
Q22;2016;710978230;710781329;13;;;;;;;13
Q22;2016;710978248;710781451;;;;1;;;;1
Q22;2016;710978263;710780958;35;2;0;20;;;;57
Q22;2016;710978271;710781014;;;;1;;;;1
Q22;2016;710978289;710780263;34;1;;24;;;;59
Q22;2016;710978313;710976705;6;;;;;;1;7
Q22;2016;710978347;570010181;6;;;6;;;;12
Q22;2016;720000033;720000025;86;2;;58;;;4;150
Q22;2016;720000041;720000058;11;;;1;;;;12
Q22;2016;720000249;720000645;1;;;1;;;;2
Q22;2016;720000470;610780082;;;;3;;;;3
Q22;2016;720000744;720000454;1;;;2;;;2;5
Q22;2016;720016179;720016724;;;;19;;;;19
Q22;2016;720018100;750720575;2;;;;;;;2
Q22;2016;730000031;730000015;53;4;;46;;;14;117
Q22;2016;730000080;730780103;0;1;0;1;;;0;2
Q22;2016;730000098;730000015;;1;;5;;;1;7
Q22;2016;730000304;730780582;8;1;;;;;;9
Q22;2016;730783552;730000015;;;;3;;;;3
Q22;2016;730783644;730000015;3;;;1;;;;4
Q22;2016;740000237;740781133;48;0;0;49;;;3;100
Q22;2016;740000294;740781208;;;;2;;;2;4
Q22;2016;740000302;740781133;0;0;0;4;;;0;4
Q22;2016;740000328;740790381;17;1;;;;;;18
Q22;2016;740780143;750005068;1;0;0;0;;;0;1
Q22;2016;740781026;740000211;1;;;;;;;1
Q22;2016;740781141;740790258;20;2;;23;;;6;51
Q22;2016;740781224;740001839;5;;;14;;;;19
Q22;2016;750000481;750110025;25;;;1;;;4;30
Q22;2016;750000499;750140014;64;6;1;1;;;8;80
Q22;2016;750000507;750040628;3;0;0;0;;;0;3
Q22;2016;750000523;750150120;94;7;;7;;;28;136
Q22;2016;750000549;750150229;16;;;;;;17;33
Q22;2016;750006538;940016819;8;;;;;;;8
Q22;2016;750007668;750719270;3;;;;;;;3
Q22;2016;750017139;750057598;5;;;1;;;;6
Q22;2016;750023749;750034308;101;;;1;;;;102
Q22;2016;750039448;750720914;6;;;;;;3;9
Q22;2016;750041543;750712184;1;0;22;5;;;2;30
Q22;2016;750052037;;4;;;;;;1;5
Q22;2016;750055287;750806853;1;;;;;;2;3
Q22;2016;750057028;750005068;2;;;;;;;2
Q22;2016;750100018;750712184;20;7;0;8;;;3;38
Q22;2016;750100042;750712184;124;13;1;39;;;23;200
Q22;2016;750100075;750712184;116;20;0;9;;;21;166
Q22;2016;750100083;750712184;7;2;7;11;;;0;27
Q22;2016;750100091;750712184;100;16;0;22;;;17;155
Q22;2016;750100109;750712184;84;6;0;22;;;17;129
Q22;2016;750100125;750712184;267;29;28;31;;;66;421
Q22;2016;750100166;750712184;188;18;0;18;;;33;257
