BOR;AN;nofinesset;nofinessej;AUT;SAL;SALANG;SEJ;JOU;ACT;ACT1;ACT2;ACT3;ADU;ENF;GREF;SALAS;CEC;INTENF;INTADU;INTURG;INTCEC;LIT_CHIRC;LIT_CAR;SEJ_CHIRC;JOU_CHIRC
CHIRCAR;2020;010000024;010780054;1;1;0;43;203;44;26;0;18;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;010780195;010000156;1;1;1;1239;2713;1366;155;0;1211;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIRCAR;2020;020000162;020000063;1;2;2;1233;4426;1429;377;0;1052;0;0;0;0;0;0;0;0;0;0;29;0;0
CHIRCAR;2020;020000519;020000261;1;1;1;611;1691;641;87;0;554;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;030000061;030780092;1;1;0;262;793;273;246;0;27;0;0;0;0;0;0;0;0;0;0;15;0;0
CHIRCAR;2020;030000079;030780100;1;1;1;618;1435;685;2;0;683;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIRCAR;2020;030000087;030780118;1;2;2;1266;2486;1347;76;1;1270;0;0;0;;;0;0;;0;0;25;0;0
CHIRCAR;2020;060000510;060780954;1;1;1;1206;4457;1530;642;0;888;0;0;0;;;0;0;;0;;44;0;0
CHIRCAR;2020;060000544;060780988;1;2;1;1213;3315;1323;481;0;842;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;060780715;060000361;1;;4;1867;4503;1972;522;0;1450;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;060785003;060785011;1;2;2;1235;3871;1476;704;0;772;0;0;0;;;0;0;;0;;42;0;0
CHIRCAR;2020;060794013;060790797;1;3;3;1640;3181;1832;504;0;1328;1;0;0;2;2;0;432;49;409;24;;3919;3358
CHIRCAR;2020;060800166;060780608;1;1;;259;712;316;300;0;16;0;0;0;;;0;0;;0;;35;0;0
CHIRCAR;2020;080000425;080011174;1;0;1;61;338;63;42;0;21;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;100000090;100000017;1;1;1;999;3832;1125;302;0;823;0;0;0;;;0;0;;0;;47;0;0
CHIRCAR;2020;110000023;110780061;1;;1;745;3203;864;174;0;690;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;110000056;110780137;1;;;0;0;;;;;0;0;0;;;;;;;;;0;0
CHIRCAR;2020;120000039;120780044;1;2;1;946;3662;1116;228;0;888;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;130000409;130041916;1;2;2;1574;5119;1849;539;0;1310;0;0;0;;;0;0;;0;;24;0;0
CHIRCAR;2020;130001225;130782634;1;;;;;;;;;0;0;0;;;;;;;;;;
CHIRCAR;2020;130002827;130789274;1;1;;120;486;132;95;0;37;0;0;0;;;0;0;;0;;21;0;0
CHIRCAR;2020;130002835;130789316;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;56;;40;0;16;0;0
CHIRCAR;2020;130041767;130041262;1;0;2;1069;2984;1162;38;0;1124;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;130042096;130042062;1;0;2;1214;3724;1313;179;0;1134;0;0;0;;;0;0;;0;0;0;0;0
CHIRCAR;2020;130780521;130786049;1;2;0;1863;4687;1939;398;0;1541;0;0;0;0;0;0;0;0;0;0;41;0;0
CHIRCAR;2020;130781479;130000599;1;3;2;856;3072;1057;161;0;896;0;0;0;;;0;0;;0;;20;0;0
CHIRCAR;2020;130782147;130000979;1;1;;735;1964;869;31;0;841;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;130783293;130786049;1;5;0;2304;8441;3094;1008;1;2085;1;0;1;4;5;5;1195;;1019;44;76;1516;10770
CHIRCAR;2020;130784051;130037823;1;3;3;1959;5341;2513;1288;0;1225;1;0;0;3;4;0;819;0;708;17;34;933;6303
CHIRCAR;2020;130784713;130038847;1;2;1;970;4855;1155;395;0;760;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;130785652;130014228;1;2;1;2003;5655;2431;1168;0;1263;1;0;0;;;0;950;;831;22;49;1049;3310
CHIRCAR;2020;130804297;130786049;0;;;0;0;0;0;0;0;0;1;1;1;2;284;0;;0;16;;811;2904
CHIRCAR;2020;140000209;140000100;1;1;3;2336;6986;2634;835;1;1798;1;0;1;2;2;0;851;;0;;22;0;0
CHIRCAR;2020;140017237;140003278;1;3;1;3171;7626;3591;942;0;2649;1;0;0;2;2;0;676;;628;14;40;549;2330
CHIRCAR;2020;150000040;150780096;1;1;0;868;2463;954;119;0;835;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;160000253;160000451;1;1;1;1515;4592;1634;473;0;1161;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;170000087;170024194;1;3;0;1851;3901;2045;770;0;1275;0;0;0;;;;;;;;46;0;0
CHIRCAR;2020;170000103;170780175;1;;1;1785;4875;2004;501;0;1503;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;180000010;180000028;1;1;2;1432;4263;1636;336;0;1300;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;190000018;190000042;1;1;1;1304;3180;1474;99;0;1375;0;0;0;;;0;0;;0;0;34;0;0
CHIRCAR;2020;190000026;190000059;1;0;0;68;198;71;51;0;20;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;210012670;210011367;1;;2;1525;3135;1590;300;0;1290;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;210987558;210780581;1;3;2;2473;6661;2857;994;0;1863;1;0;1;2;3;8;1056;;807;17;44;817;5861
CHIRCAR;2020;220000012;220000020;1;2;2;1331;3346;1466;356;0;1110;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;230000820;230780041;1;1;0;113;580;127;85;0;42;0;0;0;0;0;0;0;;0;0;23;0;0
CHIRCAR;2020;240000489;240000117;1;1;1;1299;4520;1557;432;0;1125;0;0;0;0;0;0;0;0;0;0;39;0;0
CHIRCAR;2020;250000270;250000643;1;2;2;1179;1718;1230;316;0;914;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;250006954;250000015;1;3;3;2573;6469;2957;860;0;2097;1;0;0;3;4;1;829;0;685;24;37;799;5138
CHIRCAR;2020;260000013;260000021;1;2;1;1634;5127;1725;417;0;1308;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;270000359;270023724;1;;;126;822;137;99;0;38;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;270000862;270000953;1;;1;511;1586;528;66;0;462;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;280504267;280000134;1;0;1;1581;4372;1839;839;0;1000;0;0;0;0;0;0;0;0;0;;;0;0
CHIRCAR;2020;290000025;290020700;1;0;1;969;2983;1013;30;1;982;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;290004324;290000017;1;3;2;1786;5636;2134;1019;0;1115;1;0;0;2;6;1;717;23;585;27;54;1512;8068
CHIRCAR;2020;290019777;290022508;1;1;1;792;2799;842;146;0;696;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;2A0000022;2A0000014;1;1;1;788;3312;900;77;0;823;0;0;0;;;0;0;;0;0;20;0;0
CHIRCAR;2020;2B0000012;2B0000020;1;0;1;1255;3124;1382;172;0;1210;0;0;0;0;0;0;0;0;0;0;28;0;0
CHIRCAR;2020;300780152;300017985;1;3;3;1603;4070;1964;827;0;1137;1;0;0;2;2;0;250;42;;;46;0;0
CHIRCAR;2020;300782117;300780038;1;3;3;1971;5146;2233;707;0;1526;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;310016977;310781406;1;1;1;106;405;113;6;107;0;0;1;0;2;4;0;0;0;0;;;0;0
CHIRCAR;2020;310026927;310026794;1;2;;1010;3173;1151;107;0;1044;0;0;0;;;0;0;;0;;16;0;0
CHIRCAR;2020;310780259;310000096;1;4;4;6260;10911;7272;2813;2;4457;1;0;0;5;5;5;1283;;1128;38;132;2470;10329
CHIRCAR;2020;310781000;310788880;1;1;1;873;2160;959;80;0;879;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;310783055;310781406;1;2;3;4025;12286;4646;1356;1;3289;1;0;1;4;4;3;1759;;1421;25;76;1126;2605
CHIRCAR;2020;330000605;330781253;1;1;1;1353;3734;1539;503;0;1036;0;0;0;;;0;0;;0;;32;0;0
CHIRCAR;2020;330780081;330000043;1;3;3;2333;6438;2927;1147;2;1778;1;0;0;3;3;0;2095;40;1923;34;46;1301;7485
CHIRCAR;2020;330780479;330000274;1;2;2;1178;3547;1336;325;0;1011;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;330780503;330000308;1;0;1;1342;3558;1430;21;0;1409;0;0;0;0;0;0;0;;0;0;13;0;0
CHIRCAR;2020;330781352;330781196;1;;1;118;569;131;95;0;36;0;0;0;;;0;0;;0;;30;0;0
CHIRCAR;2020;330783648;330781196;1;7;3;4063;12213;5496;2535;119;2842;1;1;1;5;7;554;2433;;2033;58;168;2424;13308
CHIRCAR;2020;340015502;340000512;1;4;3;2379;7221;2617;835;0;1782;1;0;0;2;2;0;632;;572;25;60;1015;4817
CHIRCAR;2020;340780667;340000280;1;2;2;1289;4694;1509;415;0;1094;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIRCAR;2020;340796663;340780477;1;;3;2529;7962;3199;937;2;2260;1;0;1;3;4;2;794;;720;56;64;2315;12613
CHIRCAR;2020;350000147;350000022;1;1;1;1130;3671;1336;288;0;1048;0;0;0;;;0;0;;0;0;22;0;0
CHIRCAR;2020;350000741;350005179;1;3;2;2624;9951;3090;1334;0;1756;1;0;1;5;4;3;1654;;1383;40;66;2726;11003
CHIRCAR;2020;350002192;220020739;1;3;2;1633;3937;1707;474;0;1233;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIRCAR;2020;360000137;360000053;1;1;1;216;1358;223;144;0;79;0;0;0;;;0;0;;0;;3;0;0
CHIRCAR;2020;370000093;370013468;1;4;2;1966;5436;2273;831;0;1442;1;0;0;2;2;0;548;42;528;6;;382;682
CHIRCAR;2020;370000499;370000481;1;0;0;0;0;0;0;0;0;0;1;0;2;2;249;0;;0;4;0;184;749
CHIRCAR;2020;370004467;370000481;1;0;3;3323;8575;3892;1447;3;2442;1;0;1;3;3;1;699;;630;8;54;670;2374
CHIRCAR;2020;380000034;380780049;1;1;;149;702;154;123;0;31;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;380000067;380780080;1;3;2;2448;8585;2744;1328;25;1391;1;0;1;2;3;5;676;121;590;25;;800;6282
CHIRCAR;2020;380012658;380012609;1;;3;1227;3144;1293;108;0;1185;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;380786442;380798025;1;2;2;1290;2526;1566;451;0;1115;0;0;0;;;0;0;;0;;34;0;0
CHIRCAR;2020;400000139;400011177;1;2;1;783;2392;845;149;0;696;0;0;0;;;0;0;;0;;18;0;0
CHIRCAR;2020;410000020;410000087;1;1;0;203;1099;210;183;0;27;0;0;0;;;0;0;;0;;24;0;0
CHIRCAR;2020;420000010;420780033;1;1;0;184;745;198;173;0;25;0;0;0;;;0;0;;0;0;13;0;0
CHIRCAR;2020;420000234;420780652;1;;;0;0;;;;;0;0;0;;;;;;;;;0;0
CHIRCAR;2020;420011413;420011405;1;1;0;898;2961;964;303;0;661;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;420785354;420784878;1;6;2;3051;9546;3441;1490;0;1951;1;0;0;2;5;6;937;256;741;10;57;650;3613
CHIRCAR;2020;440000016;440000057;1;2;1;1076;4047;1228;210;0;1018;0;0;0;;;0;0;;0;0;28;0;0
CHIRCAR;2020;440000271;440000289;1;1;0;159;866;172;3;147;22;0;1;1;1;2;0;0;;0;;;0;0
CHIRCAR;2020;440017598;440000289;1;6;6;2558;9002;2892;1167;0;1725;1;0;1;5;6;1;2209;;1922;5;;51;312
CHIRCAR;2020;440041580;440041572;1;0;4;2910;5895;3122;1631;0;1491;0;0;0;;;0;0;;0;0;40;0;0
CHIRCAR;2020;450000294;450000591;1;3;3;1794;5519;2042;538;0;1504;0;0;0;;;0;0;;0;;64;0;0
CHIRCAR;2020;450002613;450000088;1;0;2;1461;4630;1627;467;0;1160;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;470000027;470014069;1;2;;1350;3521;1494;313;0;1181;0;0;0;;;0;0;;0;;32;0;0
CHIRCAR;2020;470016049;470016023;1;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;0;0
CHIRCAR;2020;490000049;490000031;1;3;1;1755;7213;2135;650;0;1485;1;0;0;2;4;5;824;179;772;15;51;687;3500
CHIRCAR;2020;490000262;490000171;1;2;;1607;4200;1934;1122;1;811;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;490000635;490000676;1;1;;151;655;230;54;;176;0;0;0;;;;;;;;;0;0
CHIRCAR;2020;500000187;500000013;1;1;1;190;782;208;113;0;95;1;0;0;1;0;0;1;0;0;17;16;0;0
CHIRCAR;2020;500000450;500000112;1;0;0;193;852;208;180;0;28;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;510002447;510000029;1;1;2;1765;6019;1944;715;0;1229;1;0;0;2;2;1;896;140;781;22;67;1311;5255
CHIRCAR;2020;510024979;510000532;1;2;3;2085;6612;2341;802;0;1539;0;0;0;0;0;0;0;0;0;0;34;0;0
CHIRCAR;2020;530000264;530000371;1;1;;1010;3519;1693;111;0;1582;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;540000445;540000890;1;2;2;2789;5940;3115;878;0;2237;0;0;0;;;0;0;;0;;24;0;0
CHIRCAR;2020;540000478;540003449;1;3;4;3189;6923;3326;399;0;2927;0;0;0;;;0;0;;0;;56;0;0
CHIRCAR;2020;540002698;540023264;1;3;3;2983;9929;3500;1336;1;2163;1;0;1;2;3;5;820;;604;24;73;1557;5929
CHIRCAR;2020;560000127;560023210;1;2;0;1549;3975;1639;436;0;1203;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;560000135;560005746;1;1;1;1580;4900;1666;525;0;1141;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;570000349;570005165;1;1;1;192;731;199;176;0;23;0;0;0;;;0;0;;0;;27;0;0
CHIRCAR;2020;570000646;570001115;1;1;2;1618;4175;1950;487;0;1463;1;0;0;;;0;660;126;396;17;23;815;5941
CHIRCAR;2020;570026682;570005165;1;5;5;3142;6823;3553;975;0;2578;1;0;0;3;3;0;381;137;257;16;58;674;3618
CHIRCAR;2020;580972693;580780039;1;1;0;1033;3969;1103;76;0;1027;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;590000337;590781415;1;0;1;549;1485;596;47;0;549;0;0;0;;;0;0;;0;;26;0;0
CHIRCAR;2020;590000618;590782215;1;1;2;1546;5706;3524;739;0;2785;0;0;0;;;0;0;;0;;46;0;0
CHIRCAR;2020;590001004;590783239;1;;;67;358;74;30;0;44;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;590008041;590008033;1;2;0;1278;3093;1446;669;0;777;1;0;0;;;0;0;;0;;46;0;0
CHIRCAR;2020;590780268;590053955;1;1;1;1330;3662;1704;498;0;1206;1;0;0;2;2;0;1313;;1094;20;23;993;4717
CHIRCAR;2020;590780284;590051801;1;1;1;1368;4688;1668;932;0;736;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;590780383;590000204;1;;1;731;1668;749;99;0;650;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;590782553;590000741;1;1;;417;1078;434;95;0;339;1;0;0;;;0;7;;0;;29;0;0
CHIRCAR;2020;590787586;590780193;1;0;4;2716;9133;3119;1047;94;1978;1;1;1;4;4;34;1890;;1542;52;105;1451;10266
CHIRCAR;2020;590801106;590782421;1;2;1;777;3018;858;277;0;581;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;590804696;590781902;1;0;0;0;0;171;0;0;0;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;600000194;600100713;1;;1;670;2051;752;63;0;689;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;600000467;600101984;1;1;;871;2426;1039;156;0;883;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;600113476;600100721;1;1;1;601;2355;643;237;0;406;0;0;0;;;;;;;;30;0;0
CHIRCAR;2020;610000051;610780082;1;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;22;0;0
CHIRCAR;2020;620000257;620100685;1;1;3;1972;4364;2156;801;0;1355;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;620000653;620103440;1;0;3;747;2065;800;245;0;555;0;0;0;0;0;0;0;0;0;0;27;0;0
CHIRCAR;2020;620025346;620001834;1;0;0;0;0;38;17;;21;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;620033761;620023770;1;3;3;186;1122;380;109;0;271;1;0;0;2;2;0;686;;551;;;528;2037
CHIRCAR;2020;620101501;620000364;1;2;2;1828;4305;2133;711;0;1422;1;0;0;;;0;416;;351;9;;250;710
CHIRCAR;2020;620118513;620002915;1;2;1;605;1231;630;60;0;570;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;630000404;630780989;1;6;3;3385;9221;4701;1843;17;2841;1;0;1;3;3;2;1279;168;1126;24;84;918;5557
CHIRCAR;2020;630780211;630000107;1;4;4;1736;3701;2175;1329;0;846;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;640000600;640781290;1;2;1;1853;2506;2024;969;0;1055;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;640016580;640010658;1;1;1;2699;6127;6210;1192;0;1722;0;0;0;;;0;0;;0;;58;0;0
CHIRCAR;2020;640781225;640000568;1;;2;926;2595;989;317;0;672;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;650000417;650783160;1;0;1;665;1627;709;224;0;478;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIRCAR;2020;650780679;650000243;1;;1;858;3208;1020;222;0;798;0;0;0;;;0;0;;0;;24;0;0
CHIRCAR;2020;660000084;660780180;1;1;1;1232;4810;1397;421;0;976;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;660780784;660000407;1;3;2;2682;7571;3226;1133;0;2093;1;0;0;2;2;0;416;69;392;;41;0;0
CHIRCAR;2020;670000025;670780055;1;3;2;2700;8785;3180;1174;0;2006;1;0;1;3;4;171;1145;;1012;24;91;1352;6268
CHIRCAR;2020;670000157;670780337;1;2;1;1519;4245;1631;412;0;1219;0;0;0;;;0;0;;0;;58;0;0
CHIRCAR;2020;670014430;670001734;1;3;1;1708;3067;2020;940;58;1022;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;670783273;670780055;1;1;2;68;427;40;4;36;0;0;1;0;3;4;0;0;;0;;4;0;0
CHIRCAR;2020;680000320;680000643;1;0;2;1702;4745;1865;129;0;1736;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;680000684;680000973;1;;1;478;1890;552;73;0;479;0;0;0;;;0;0;;0;;34;0;0
CHIRCAR;2020;680001195;680000643;1;;2;1331;5515;1449;392;0;1057;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;680004546;680020336;1;0;2;1648;5308;1809;440;0;1369;1;0;0;2;2;0;662;;381;27;49;506;3754
CHIRCAR;2020;690000575;690782222;1;1;1;804;2441;871;205;0;666;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;690041124;690000724;1;5;3;2308;4545;2765;984;0;1781;1;0;0;2;3;1;841;;737;10;24;669;2970
CHIRCAR;2020;690780390;690000229;1;2;0;961;1747;1301;1270;0;31;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;690780648;690036900;1;3;3;1828;3758;2101;780;0;1321;1;0;0;2;2;0;924;;820;24;15;730;4694
CHIRCAR;2020;690784152;690781810;1;1;;1852;4355;2040;784;0;1256;0;0;0;;;0;0;;0;;32;0;0
CHIRCAR;2020;690784186;690781810;1;3;3;2834;8833;3203;1192;108;1903;1;1;1;;;689;1234;;966;80;121;1559;9594
CHIRCAR;2020;690793468;690002068;1;0;3;1848;3274;2078;1198;0;880;1;0;0;2;2;0;647;;546;21;13;550;2942
CHIRCAR;2020;690805361;690805353;1;2;1;1641;3614;1880;556;0;1324;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;710978263;710780958;1;3;0;269;874;284;229;0;55;0;0;0;;;0;0;;0;;17;0;0
CHIRCAR;2020;710978289;710780263;1;1;1;959;2967;1086;84;0;1002;0;0;0;;;0;0;;0;;20;0;0
CHIRCAR;2020;720000033;720000025;1;2;1;1226;3709;1292;384;0;908;0;0;0;;;0;0;;0;0;43;0;0
CHIRCAR;2020;720017748;720000561;1;1;1;1121;3830;1213;462;0;751;0;0;0;;;0;0;;0;;50;0;0
CHIRCAR;2020;730000031;730000015;1;1;1;1128;3627;1268;402;0;866;0;0;0;;;0;0;;0;;48;0;0
CHIRCAR;2020;740000237;740781133;1;2;2;1552;4132;1698;691;1;1006;1;0;0;2;2;1;762;24;670;17;14;763;3453
CHIRCAR;2020;740014345;740000617;1;0;2;386;576;398;0;0;398;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;740780416;740000112;1;;2;324;510;330;18;0;312;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;750000523;750150120;1;1;2;1280;2485;1395;480;0;915;0;0;0;;;0;0;;0;;33;0;0
CHIRCAR;2020;750100042;750712184;1;2;2;994;2336;1056;24;0;1032;0;0;0;;;0;0;;0;;28;0;0
CHIRCAR;2020;750100091;750712184;1;;;0;0;;;;;0;0;0;;;;;;;;;0;0
CHIRCAR;2020;750100125;750712184;1;2;2;3176;10022;3874;1653;2;2219;1;0;1;6;5;1;1588;237;1345;27;60;3172;4431
CHIRCAR;2020;750100166;750712184;1;;1;520;1358;589;49;0;540;0;0;0;;;0;0;;0;;20;0;0
CHIRCAR;2020;750100208;750712184;1;1;0;310;1264;359;20;279;60;0;1;1;3;3;972;11;;6;3;10;560;615
CHIRCAR;2020;750100232;750712184;1;3;2;1588;7748;2039;509;1;1529;1;0;1;;;6;1315;;1069;24;84;2297;6020
CHIRCAR;2020;750150104;750720476;1;4;3;2803;6373;3021;1451;0;1570;1;0;0;;;1;1108;;1059;30;67;825;3893
CHIRCAR;2020;750300154;750065971;1;1;1;947;1571;1009;40;0;969;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;750301137;750001034;1;1;1;575;1157;631;424;0;207;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;750803447;750712184;1;5;2;2021;8269;2549;1131;1;1417;1;0;1;3;5;21;1166;;960;19;66;2018;5731
CHIRCAR;2020;760000018;760780023;1;1;;74;314;77;49;0;28;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;760000158;760780239;1;4;2;2296;6202;2849;1141;3;1705;1;0;1;3;3;3;929;;845;24;50;1651;5226
CHIRCAR;2020;760000463;760024042;1;0;0;70;270;75;55;0;20;0;0;0;;;0;0;;0;0;19;0;0
CHIRCAR;2020;760021329;760000448;1;0;1;695;1968;756;67;0;689;0;0;0;;;0;0;;0;0;25;0;0
CHIRCAR;2020;760780619;760000307;1;0;2;1714;4173;1801;366;0;1435;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;760805770;760780726;1;1;1;978;2231;1056;366;0;690;0;0;0;;;0;0;;0;;34;0;0
CHIRCAR;2020;770019032;770021145;1;4;4;2529;6385;2777;903;0;1874;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;770300135;770000289;1;1;1;1024;2701;1322;782;0;592;0;0;0;;;0;0;;0;;23;0;0
CHIRCAR;2020;780000311;780001236;1;2;1;768;2582;922;262;0;660;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;780300075;780000485;1;1;1;727;2714;878;121;0;757;0;0;0;0;0;0;0;0;0;0;62;0;0
CHIRCAR;2020;780300406;780018032;1;3;3;2078;5092;2358;1300;1;1057;1;0;0;3;3;0;1248;;1025;22;22;1004;5512
CHIRCAR;2020;780300414;780000675;1;1;0;74;551;76;52;0;24;0;0;0;0;0;0;0;0;0;0;22;0;0
CHIRCAR;2020;780800256;780110078;1;;2;847;3048;992;99;0;893;0;0;0;;;0;0;;0;;44;0;0
CHIRCAR;2020;790000087;790000012;1;2;1;1187;5017;1309;253;0;1056;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;800000143;800000028;1;;;0;0;0;0;0;0;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;800006124;800000044;1;2;2;1961;6754;2285;1027;2;1256;1;0;0;2;3;18;2198;265;1727;14;66;558;4169
CHIRCAR;2020;800015729;800015679;1;;2;844;2421;889;262;0;627;0;0;0;;;0;0;;0;;47;0;0
CHIRCAR;2020;810000224;810000471;1;1;1;946;2386;1128;72;0;1056;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;810000505;810000331;1;1;;185;848;209;193;0;16;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;810000521;810000380;1;1;0;141;722;145;134;0;11;0;0;0;;;;;;;;;0;0
CHIRCAR;2020;820000032;820000016;1;1;0;181;717;190;160;0;30;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;820000057;820000131;1;4;2;1473;3190;1702;77;0;1625;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;830000311;830100566;1;1;1;1230;3847;1355;110;0;1245;0;0;0;;;0;0;;0;0;24;0;0
CHIRCAR;2020;830000345;830100616;1;2;2;1375;3569;1534;333;0;1201;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;830100319;830020855;1;2;2;2724;4867;3017;1030;0;1987;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;830100574;750821092;1;;1;481;1812;658;135;0;523;0;0;0;0;0;0;0;;0;;;0;0
CHIRCAR;2020;840001861;840006597;1;2;2;2085;4854;2263;362;0;1901;0;0;0;;;0;0;;0;;36;0;0
CHIRCAR;2020;840013312;840003685;1;4;4;2444;5748;2944;1256;0;1688;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;850000142;850000019;1;2;2;1795;7310;1984;702;0;1282;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;860000223;860014208;1;3;2;3151;9687;3603;1324;2;2277;1;1;0;2;2;0;566;;511;16;77;810;4786
CHIRCAR;2020;870000064;870000015;1;4;2;2393;7647;2872;920;0;1952;1;0;0;2;2;0;618;195;429;14;42;867;3691
CHIRCAR;2020;870000288;870017415;1;1;;213;727;215;176;0;39;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;880000021;880007059;1;1;1;118;546;125;97;0;28;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;890975527;890000037;1;;1;1247;3154;1366;462;0;904;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;900003039;900000365;1;2;1;1627;5073;1722;491;0;1231;0;0;0;;;0;0;;0;;42;0;0
CHIRCAR;2020;910020254;910002773;1;3;3;1549;5724;1766;576;0;1190;0;0;0;;;0;0;;0;;41;0;0
CHIRCAR;2020;910300219;910003888;1;1;4;615;1804;732;296;0;435;1;0;0;6;6;0;1113;;832;45;46;2390;11692
CHIRCAR;2020;920000577;920110020;1;1;0;0;0;52;46;0;6;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2020;920000650;920150059;1;1;1;655;2041;694;55;0;639;0;0;1;;;0;0;;0;0;0;0;0
CHIRCAR;2020;920000684;750150120;1;5;5;1955;4967;2408;80;301;2027;1;1;1;4;6;1010;891;;761;40;12;4693;11516
CHIRCAR;2020;920100013;750712184;1;2;2;458;1921;525;29;0;496;0;0;0;;;0;0;;0;;31;0;0
